# Constructed from biom file
#OTU ID	288	197	165	087	258	124	024	064	147	146	074	039	153	152	161	446	445	434	164	169	090	015	420	314	418	010	193	taxonomy
365536	0.0	21.0	5.0	7.0	0.0	0.0	8.0	18.0	21.0	0.0	12.0	7.0	19.0	10.0	51.0	22.0	0.0	0.0	16.0	20.0	0.0	8.0	19.0	55.0	0.0	1.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
518820	193.0	0.0	0.0	143.0	3.0	1.0	3.0	1.0	0.0	2.0	0.0	5.0	2.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
194487	0.0	2.0	48.0	47.0	10.0	14.0	71.0	2.0	8.0	0.0	12.0	0.0	7.0	0.0	5.0	15.0	16.0	2.0	0.0	7.0	10.0	78.0	0.0	10.0	2.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
180999	14.0	79.0	38.0	42.0	1829.0	35.0	25.0	89.0	248.0	1.0	1066.0	38.0	30.0	103.0	33.0	169.0	117.0	85.0	53.0	149.0	3.0	57.0	2.0	48.0	1.0	47.0	78.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4350477	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	7.0	171.0	0.0	13.0	0.0	1.0	5.0	25.0	0.0	0.0	2.0	1.0	74.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4296764	0.0	0.0	0.0	46.0	0.0	0.0	1.0	370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4296763	0.0	0.0	0.0	45.0	1.0	0.0	0.0	0.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
183457	93.0	0.0	2.0	73.0	216.0	2.0	1.0	15.0	7.0	0.0	0.0	16.0	0.0	0.0	0.0	51.0	6.0	0.0	1.0	0.0	15.0	0.0	0.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
825808	60.0	199.0	50.0	31.0	2657.0	171.0	9.0	104.0	424.0	1177.0	294.0	590.0	14.0	0.0	14.0	224.0	592.0	2.0	767.0	702.0	15.0	43.0	64.0	125.0	12.0	85.0	23.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
4401580	10.0	174.0	28.0	27.0	622.0	394.0	174.0	19.0	22.0	49.0	618.0	1440.0	23.0	174.0	92.0	244.0	11.0	3.0	2645.0	38.0	2.0	10.0	1037.0	547.0	789.0	456.0	135.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
180171	2.0	3.0	5.0	3.0	58.0	2.0	6.0	40.0	10.0	0.0	21.0	4.0	5.0	0.0	1.0	11.0	7.0	9.0	0.0	27.0	1.0	8.0	1.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
776980	10.0	0.0	1.0	3.0	147.0	9.0	2.0	128.0	1.0	0.0	0.0	5.0	16.0	0.0	8.0	21.0	11.0	8.0	13.0	8.0	106.0	49.0	125.0	4.0	18.0	3063.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
174912	0.0	0.0	0.0	1919.0	6.0	0.0	25.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
3856404	0.0	0.0	0.0	355.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens
